,date,time,kidmap,AR_CAT
482,1982-03-26,1982-03-26 12:00:00,10057.0,2
483,1982-03-27,1982-03-27 00:00:00,10064.0,2
484,1982-03-27,1982-03-27 06:00:00,10064.0,2
485,1982-03-27,1982-03-27 12:00:00,10064.0,2
486,1982-03-27,1982-03-27 18:00:00,10064.0,2
487,1982-03-28,1982-03-28 00:00:00,10064.0,1
488,1982-03-28,1982-03-28 06:00:00,10064.0,1
489,1982-03-28,1982-03-28 12:00:00,10064.0,1
490,1982-03-28,1982-03-28 18:00:00,10064.0,1
491,1982-03-29,1982-03-29 00:00:00,10064.0,1
492,1982-03-29,1982-03-29 06:00:00,10064.0,1
493,1982-03-29,1982-03-29 12:00:00,10064.0,1
494,1982-03-29,1982-03-29 18:00:00,10064.0,1
495,1982-03-30,1982-03-30 00:00:00,10064.0,1
496,1982-03-30,1982-03-30 06:00:00,10064.0,1
497,1982-03-31,1982-03-31 12:00:00,10096.0,1
498,1982-04-01,1982-04-01 06:00:00,10101.0,3
499,1982-04-01,1982-04-01 12:00:00,10101.0,3
500,1982-04-01,1982-04-01 18:00:00,10104.0,3
501,1982-04-02,1982-04-02 06:00:00,10113.0,3
502,1982-04-08,1982-04-08 06:00:00,10171.0,3
503,1982-04-19,1982-04-19 06:00:00,10251.0,1
504,1982-04-24,1982-04-24 06:00:00,10298.0,3
505,1982-05-10,1982-05-10 18:00:00,10422.0,3
506,1982-05-10,1982-05-10 18:00:00,10423.0,3
507,1982-05-11,1982-05-11 06:00:00,10422.0,3
508,1982-05-11,1982-05-11 12:00:00,10422.0,3
509,1982-05-11,1982-05-11 18:00:00,10422.0,3
510,1982-05-13,1982-05-13 06:00:00,10446.0,3
511,1982-05-15,1982-05-15 06:00:00,10459.0,3
512,1982-05-25,1982-05-25 06:00:00,10529.0,3
513,1982-05-25,1982-05-25 12:00:00,10529.0,3
514,1982-05-25,1982-05-25 18:00:00,10529.0,3
515,1982-05-26,1982-05-26 06:00:00,10529.0,3
516,1982-05-29,1982-05-29 00:00:00,10565.0,3
517,1982-05-30,1982-05-30 06:00:00,10572.0,3
518,1982-12-07,1982-12-07 06:00:00,12271.0,1
519,1982-12-07,1982-12-07 12:00:00,12271.0,1
520,1982-12-07,1982-12-07 18:00:00,12271.0,1
521,1982-12-08,1982-12-08 00:00:00,12271.0,1
522,1982-12-08,1982-12-08 06:00:00,12271.0,1
523,1982-12-08,1982-12-08 12:00:00,12271.0,1
524,1982-12-08,1982-12-08 18:00:00,12271.0,1
525,1982-12-09,1982-12-09 00:00:00,12271.0,1
526,1982-12-09,1982-12-09 06:00:00,12271.0,1
527,1982-12-10,1982-12-10 18:00:00,12302.0,1
528,1982-12-11,1982-12-11 00:00:00,12302.0,1
529,1982-12-11,1982-12-11 06:00:00,12302.0,1
530,1982-12-11,1982-12-11 12:00:00,12302.0,1
531,1982-12-11,1982-12-11 18:00:00,12302.0,1
532,1982-12-29,1982-12-29 12:00:00,12431.0,2
533,1983-01-02,1983-01-02 12:00:00,12467.0,2
534,1983-01-02,1983-01-02 18:00:00,12467.0,2
535,1983-01-03,1983-01-03 00:00:00,12467.0,2
536,1983-01-03,1983-01-03 06:00:00,12467.0,2
537,1983-01-03,1983-01-03 12:00:00,12467.0,2
538,1983-01-03,1983-01-03 18:00:00,12467.0,2
539,1983-01-04,1983-01-04 06:00:00,12486.0,2
540,1983-01-04,1983-01-04 12:00:00,12486.0,2
541,1983-01-05,1983-01-05 06:00:00,12494.0,2
542,1983-01-10,1983-01-10 00:00:00,12514.0,3
543,1983-01-10,1983-01-10 18:00:00,12531.0,3
544,1983-01-16,1983-01-16 00:00:00,12554.0,3
545,1983-01-20,1983-01-20 12:00:00,12590.0,1
546,1983-01-20,1983-01-20 18:00:00,12590.0,1
547,1983-01-21,1983-01-21 00:00:00,12590.0,1
548,1983-01-21,1983-01-21 06:00:00,12590.0,1
549,1983-01-21,1983-01-21 18:00:00,12616.0,1
550,1983-01-24,1983-01-24 12:00:00,12631.0,2
551,1983-01-24,1983-01-24 18:00:00,12631.0,2
552,1983-01-25,1983-01-25 00:00:00,12631.0,1
553,1983-01-25,1983-01-25 06:00:00,12631.0,1
554,1983-01-25,1983-01-25 12:00:00,12631.0,1
555,1983-01-26,1983-01-26 12:00:00,12649.0,1
556,1983-01-26,1983-01-26 18:00:00,12649.0,1
557,1983-01-27,1983-01-27 00:00:00,12649.0,1
558,1983-01-27,1983-01-27 06:00:00,12649.0,1
559,1983-01-27,1983-01-27 12:00:00,12649.0,1
560,1983-01-27,1983-01-27 18:00:00,12649.0,1
561,1983-01-28,1983-01-28 00:00:00,12649.0,1
562,1983-01-28,1983-01-28 06:00:00,12649.0,1
563,1983-01-31,1983-01-31 06:00:00,12686.0,3
564,1983-02-01,1983-02-01 12:00:00,12698.0,3
565,1983-02-08,1983-02-08 12:00:00,12759.0,3
566,1983-02-09,1983-02-09 12:00:00,12779.0,1
567,1983-02-09,1983-02-09 18:00:00,12779.0,1
568,1983-02-14,1983-02-14 00:00:00,12803.0,3
569,1983-02-14,1983-02-14 06:00:00,12803.0,3
570,1983-02-14,1983-02-14 12:00:00,12803.0,3
571,1983-02-14,1983-02-14 18:00:00,12803.0,3
572,1983-02-15,1983-02-15 00:00:00,12803.0,3
573,1983-02-18,1983-02-18 12:00:00,12843.0,2
574,1983-02-19,1983-02-19 12:00:00,12857.0,3
575,1983-02-19,1983-02-19 12:00:00,12858.0,3
576,1983-02-22,1983-02-22 12:00:00,12882.0,3
577,1983-02-22,1983-02-22 18:00:00,12867.0,3
578,1983-02-23,1983-02-23 18:00:00,12893.0,3
579,1983-02-25,1983-02-25 18:00:00,12916.0,3
580,1983-02-27,1983-02-27 00:00:00,12918.0,2
581,1983-02-27,1983-02-27 06:00:00,12929.0,2
582,1983-02-27,1983-02-27 06:00:00,12918.0,2
583,1983-02-27,1983-02-27 12:00:00,12918.0,2
584,1983-02-27,1983-02-27 18:00:00,12929.0,2
585,1983-02-27,1983-02-27 18:00:00,12918.0,2
586,1983-02-28,1983-02-28 00:00:00,12918.0,1
587,1983-02-28,1983-02-28 06:00:00,12918.0,1
588,1983-02-28,1983-02-28 12:00:00,12918.0,1
589,1983-02-28,1983-02-28 18:00:00,12918.0,1
590,1983-03-01,1983-03-01 00:00:00,12918.0,3
591,1983-03-01,1983-03-01 06:00:00,12918.0,3
592,1983-03-01,1983-03-01 12:00:00,12918.0,3
593,1983-03-01,1983-03-01 18:00:00,12918.0,3
594,1983-03-02,1983-03-02 00:00:00,12918.0,3
595,1983-03-06,1983-03-06 06:00:00,12984.0,2
596,1983-03-06,1983-03-06 06:00:00,12973.0,2
597,1983-03-06,1983-03-06 12:00:00,12973.0,2
598,1983-03-06,1983-03-06 18:00:00,12973.0,2
599,1983-03-07,1983-03-07 00:00:00,12973.0,1
600,1983-03-07,1983-03-07 06:00:00,12973.0,1
601,1983-03-07,1983-03-07 12:00:00,12973.0,1
602,1983-03-07,1983-03-07 18:00:00,12973.0,1
603,1983-03-08,1983-03-08 00:00:00,12973.0,1
604,1983-03-09,1983-03-09 12:00:00,13011.0,1
605,1983-03-10,1983-03-10 06:00:00,13022.0,1
606,1983-03-10,1983-03-10 12:00:00,13022.0,1
607,1983-03-10,1983-03-10 18:00:00,13022.0,1
608,1983-03-12,1983-03-12 12:00:00,13034.0,2
609,1983-03-12,1983-03-12 18:00:00,13034.0,2
610,1983-03-13,1983-03-13 00:00:00,13054.0,1
611,1983-03-13,1983-03-13 00:00:00,13034.0,1
612,1983-03-13,1983-03-13 06:00:00,13034.0,1
613,1983-03-13,1983-03-13 12:00:00,13060.0,1
614,1983-03-13,1983-03-13 12:00:00,13034.0,1
615,1983-03-14,1983-03-14 00:00:00,13063.0,3
616,1983-03-14,1983-03-14 12:00:00,13068.0,3
617,1983-03-14,1983-03-14 12:00:00,13063.0,3
618,1983-03-14,1983-03-14 18:00:00,13068.0,3
619,1983-03-15,1983-03-15 00:00:00,13068.0,2
620,1983-03-15,1983-03-15 06:00:00,13068.0,2
621,1983-03-15,1983-03-15 12:00:00,13063.0,2
622,1983-03-15,1983-03-15 18:00:00,13082.0,2
623,1983-03-15,1983-03-15 18:00:00,13063.0,2
624,1983-03-16,1983-03-16 00:00:00,13082.0,1
625,1983-03-16,1983-03-16 00:00:00,13063.0,1
626,1983-03-16,1983-03-16 06:00:00,13082.0,1
627,1983-03-16,1983-03-16 06:00:00,13063.0,1
628,1983-03-16,1983-03-16 12:00:00,13082.0,1
629,1983-03-16,1983-03-16 12:00:00,13063.0,1
630,1983-03-19,1983-03-19 06:00:00,13106.0,3
631,1983-03-20,1983-03-20 00:00:00,13101.0,3
632,1983-03-20,1983-03-20 06:00:00,13101.0,3
633,1983-03-20,1983-03-20 12:00:00,13101.0,3
634,1983-03-20,1983-03-20 18:00:00,13101.0,3
635,1983-03-21,1983-03-21 00:00:00,13118.0,3
636,1983-03-21,1983-03-21 06:00:00,13101.0,3
637,1983-03-21,1983-03-21 12:00:00,13101.0,3
638,1983-03-21,1983-03-21 18:00:00,13101.0,3
639,1983-03-22,1983-03-22 00:00:00,13127.0,2
640,1983-03-22,1983-03-22 06:00:00,13101.0,2
641,1983-03-22,1983-03-22 12:00:00,13101.0,2
642,1983-03-23,1983-03-23 06:00:00,13131.0,1
643,1983-03-23,1983-03-23 12:00:00,13131.0,1
644,1983-03-23,1983-03-23 18:00:00,13131.0,1
645,1983-03-24,1983-03-24 00:00:00,13131.0,1
646,1983-03-24,1983-03-24 06:00:00,13131.0,1
647,1983-03-24,1983-03-24 12:00:00,13131.0,1
648,1983-03-24,1983-03-24 18:00:00,13131.0,1
649,1983-03-25,1983-03-25 00:00:00,13131.0,1
650,1983-03-25,1983-03-25 06:00:00,13131.0,1
651,1983-03-25,1983-03-25 12:00:00,13131.0,1
652,1983-03-25,1983-03-25 18:00:00,13131.0,1
653,1983-03-28,1983-03-28 00:00:00,13169.0,3
654,1983-04-01,1983-04-01 06:00:00,13202.0,1
655,1983-04-02,1983-04-02 12:00:00,13216.0,1
656,1983-04-03,1983-04-03 00:00:00,13216.0,1
657,1983-04-04,1983-04-04 18:00:00,13230.0,1
658,1983-04-05,1983-04-05 00:00:00,13230.0,1
659,1983-04-05,1983-04-05 18:00:00,13230.0,1
660,1983-04-06,1983-04-06 00:00:00,13230.0,1
661,1983-04-06,1983-04-06 06:00:00,13230.0,1
662,1983-04-06,1983-04-06 12:00:00,13230.0,1
663,1983-04-07,1983-04-07 00:00:00,13243.0,3
664,1983-04-07,1983-04-07 18:00:00,13239.0,3
665,1983-04-08,1983-04-08 06:00:00,13262.0,3
666,1983-04-08,1983-04-08 12:00:00,13264.0,3
667,1983-04-08,1983-04-08 18:00:00,13262.0,3
668,1983-04-09,1983-04-09 00:00:00,13267.0,3
669,1983-04-09,1983-04-09 06:00:00,13262.0,3
670,1983-04-09,1983-04-09 12:00:00,13273.0,3
671,1983-04-09,1983-04-09 18:00:00,13273.0,3
672,1983-04-10,1983-04-10 12:00:00,13275.0,2
673,1983-04-10,1983-04-10 18:00:00,13275.0,2
674,1983-04-11,1983-04-11 00:00:00,13275.0,1
675,1983-04-11,1983-04-11 06:00:00,13275.0,1
676,1983-04-11,1983-04-11 12:00:00,13275.0,1
677,1983-04-11,1983-04-11 18:00:00,13275.0,1
678,1983-04-12,1983-04-12 00:00:00,13275.0,1
679,1983-04-12,1983-04-12 06:00:00,13275.0,1
680,1983-04-12,1983-04-12 12:00:00,13275.0,1
681,1983-04-13,1983-04-13 06:00:00,13304.0,1
682,1983-04-13,1983-04-13 18:00:00,13309.0,1
683,1983-04-14,1983-04-14 00:00:00,13309.0,3
684,1983-04-15,1983-04-15 00:00:00,13313.0,3
685,1983-04-15,1983-04-15 06:00:00,13313.0,3
686,1983-04-15,1983-04-15 12:00:00,13313.0,3
687,1983-04-15,1983-04-15 18:00:00,13313.0,3
688,1983-04-16,1983-04-16 00:00:00,13313.0,3
689,1983-04-16,1983-04-16 06:00:00,13313.0,3
690,1983-04-16,1983-04-16 12:00:00,13313.0,3
691,1983-04-16,1983-04-16 18:00:00,13313.0,3
692,1983-04-17,1983-04-17 06:00:00,13325.0,3
693,1983-04-28,1983-04-28 06:00:00,13429.0,3
694,1983-04-29,1983-04-29 00:00:00,13439.0,3
695,1983-04-29,1983-04-29 06:00:00,13439.0,3
696,1983-04-29,1983-04-29 12:00:00,13439.0,3
697,1983-04-29,1983-04-29 18:00:00,13439.0,3
698,1983-04-30,1983-04-30 00:00:00,13439.0,3
699,1983-04-30,1983-04-30 06:00:00,13439.0,3
700,1983-04-30,1983-04-30 12:00:00,13439.0,3
701,1983-05-02,1983-05-02 06:00:00,13464.0,1
702,1983-05-02,1983-05-02 12:00:00,13467.0,1
703,1983-05-02,1983-05-02 18:00:00,13470.0,1
704,1983-05-02,1983-05-02 18:00:00,13467.0,1
705,1983-05-03,1983-05-03 06:00:00,13472.0,1
706,1983-05-03,1983-05-03 12:00:00,13472.0,1
707,1983-05-03,1983-05-03 18:00:00,13472.0,1
708,1983-05-04,1983-05-04 00:00:00,13472.0,3
709,1983-05-05,1983-05-05 12:00:00,13478.0,2
710,1983-05-09,1983-05-09 12:00:00,13494.0,3
711,1983-05-12,1983-05-12 06:00:00,13535.0,3
712,1983-05-13,1983-05-13 06:00:00,13547.0,2
713,1983-05-13,1983-05-13 12:00:00,13547.0,2
714,1983-05-18,1983-05-18 00:00:00,13596.0,3
715,1983-05-19,1983-05-19 12:00:00,13616.0,3
716,1983-05-21,1983-05-21 12:00:00,13629.0,3
717,1983-05-22,1983-05-22 12:00:00,13648.0,3
718,1983-05-25,1983-05-25 06:00:00,13666.0,1
719,1983-05-26,1983-05-26 12:00:00,13684.0,1
720,1983-05-30,1983-05-30 00:00:00,13703.0,2
721,1983-05-30,1983-05-30 06:00:00,13703.0,2
722,1983-05-30,1983-05-30 12:00:00,13703.0,2
723,1983-05-30,1983-05-30 18:00:00,13703.0,2
724,1983-12-12,1983-12-12 12:00:00,15502.0,1
725,1983-12-12,1983-12-12 18:00:00,15502.0,1
726,1983-12-13,1983-12-13 00:00:00,15502.0,1
727,1983-12-25,1983-12-25 06:00:00,15626.0,3
728,1983-12-25,1983-12-25 12:00:00,15626.0,3
729,1983-12-25,1983-12-25 18:00:00,15626.0,3
730,1983-12-26,1983-12-26 00:00:00,15626.0,3
731,1983-12-26,1983-12-26 06:00:00,15626.0,3
732,1983-12-26,1983-12-26 12:00:00,15626.0,3
733,1983-12-26,1983-12-26 18:00:00,15626.0,3
734,1983-12-27,1983-12-27 00:00:00,15626.0,3
735,1983-12-27,1983-12-27 06:00:00,15626.0,3
736,1983-12-27,1983-12-27 12:00:00,15626.0,3
737,1983-12-27,1983-12-27 18:00:00,15626.0,3
738,1984-01-14,1984-01-14 12:00:00,15786.0,3
739,1984-01-14,1984-01-14 18:00:00,15786.0,3
740,1984-01-15,1984-01-15 00:00:00,15786.0,3
741,1984-01-15,1984-01-15 06:00:00,15786.0,3
742,1984-01-15,1984-01-15 12:00:00,15800.0,3
743,1984-01-15,1984-01-15 12:00:00,15786.0,3
744,1984-01-16,1984-01-16 00:00:00,15805.0,3
745,1984-01-16,1984-01-16 06:00:00,15805.0,3
746,1984-01-16,1984-01-16 12:00:00,15805.0,3
747,1984-01-16,1984-01-16 18:00:00,15805.0,3
748,1984-01-17,1984-01-17 00:00:00,15805.0,3
749,1984-01-17,1984-01-17 00:00:00,15785.0,3
750,1984-01-17,1984-01-17 06:00:00,15805.0,3
751,1984-01-17,1984-01-17 06:00:00,15785.0,3
752,1984-01-17,1984-01-17 12:00:00,15805.0,3
753,1984-01-17,1984-01-17 18:00:00,15805.0,3
754,1984-01-22,1984-01-22 18:00:00,15849.0,3
755,1984-01-23,1984-01-23 00:00:00,15849.0,3
756,1984-01-23,1984-01-23 06:00:00,15849.0,3
757,1984-02-03,1984-02-03 06:00:00,15935.0,3
758,1984-02-07,1984-02-07 12:00:00,15967.0,3
759,1984-02-08,1984-02-08 00:00:00,15926.0,3
760,1984-02-08,1984-02-08 06:00:00,15972.0,3
761,1984-02-08,1984-02-08 12:00:00,15972.0,3
762,1984-02-08,1984-02-08 12:00:00,15974.0,3
763,1984-02-08,1984-02-08 18:00:00,15972.0,3
764,1984-02-13,1984-02-13 12:00:00,15986.0,3
765,1984-02-13,1984-02-13 18:00:00,15986.0,3
766,1984-02-14,1984-02-14 00:00:00,15986.0,3
767,1984-02-14,1984-02-14 18:00:00,16018.0,3
768,1984-02-15,1984-02-15 00:00:00,16018.0,3
769,1984-02-15,1984-02-15 06:00:00,16018.0,3
770,1984-02-15,1984-02-15 12:00:00,16018.0,3
771,1984-02-15,1984-02-15 18:00:00,16018.0,3
772,1984-02-18,1984-02-18 18:00:00,16053.0,3
773,1984-02-19,1984-02-19 00:00:00,16053.0,3
774,1984-02-19,1984-02-19 06:00:00,16053.0,3
775,1984-02-19,1984-02-19 12:00:00,16053.0,3
776,1984-02-19,1984-02-19 18:00:00,16053.0,3
777,1984-02-20,1984-02-20 06:00:00,16065.0,3
778,1984-02-20,1984-02-20 12:00:00,16065.0,3
779,1984-02-20,1984-02-20 18:00:00,16065.0,3
780,1984-02-21,1984-02-21 00:00:00,16065.0,3
781,1984-03-08,1984-03-08 00:00:00,16178.0,3
782,1984-03-08,1984-03-08 12:00:00,16178.0,3
783,1984-03-12,1984-03-12 12:00:00,16223.0,3
784,1984-03-12,1984-03-12 18:00:00,16223.0,3
785,1984-03-13,1984-03-13 00:00:00,16223.0,2
786,1984-03-13,1984-03-13 12:00:00,16231.0,2
787,1984-03-13,1984-03-13 18:00:00,16231.0,2
788,1984-03-14,1984-03-14 12:00:00,16236.0,2
789,1984-03-14,1984-03-14 18:00:00,16233.0,2
790,1984-03-15,1984-03-15 00:00:00,16233.0,1
791,1984-03-15,1984-03-15 06:00:00,16233.0,1
792,1984-03-15,1984-03-15 12:00:00,16233.0,1
793,1984-03-15,1984-03-15 18:00:00,16233.0,1
794,1984-03-16,1984-03-16 00:00:00,16233.0,1
795,1984-03-16,1984-03-16 06:00:00,16233.0,1
796,1984-03-16,1984-03-16 12:00:00,16233.0,1
797,1984-03-16,1984-03-16 18:00:00,16233.0,1
798,1984-03-17,1984-03-17 00:00:00,16233.0,1
799,1984-03-17,1984-03-17 06:00:00,16233.0,1
800,1984-03-17,1984-03-17 12:00:00,16233.0,1
801,1984-03-17,1984-03-17 18:00:00,16233.0,1
802,1984-03-18,1984-03-18 18:00:00,16266.0,2
803,1984-03-19,1984-03-19 00:00:00,16266.0,2
804,1984-03-19,1984-03-19 06:00:00,16266.0,2
805,1984-03-22,1984-03-22 06:00:00,16266.0,2
806,1984-03-22,1984-03-22 12:00:00,16266.0,2
807,1984-03-22,1984-03-22 18:00:00,16266.0,2
808,1984-03-23,1984-03-23 06:00:00,16309.0,3
809,1984-03-23,1984-03-23 12:00:00,16309.0,3
810,1984-03-23,1984-03-23 18:00:00,16309.0,3
811,1984-03-24,1984-03-24 00:00:00,16309.0,3
812,1984-03-24,1984-03-24 12:00:00,16295.0,3
813,1984-03-26,1984-03-26 00:00:00,16295.0,2
814,1984-03-26,1984-03-26 06:00:00,16295.0,2
815,1984-03-26,1984-03-26 12:00:00,16327.0,2
816,1984-03-26,1984-03-26 12:00:00,16295.0,2
817,1984-03-26,1984-03-26 18:00:00,16295.0,2
818,1984-03-27,1984-03-27 00:00:00,16295.0,2
819,1984-03-27,1984-03-27 06:00:00,16295.0,2
820,1984-03-27,1984-03-27 12:00:00,16295.0,2
821,1984-03-27,1984-03-27 18:00:00,16295.0,2
822,1984-03-28,1984-03-28 00:00:00,16295.0,2
823,1984-03-30,1984-03-30 12:00:00,16353.0,1
824,1984-03-30,1984-03-30 18:00:00,16353.0,1
825,1984-03-31,1984-03-31 00:00:00,16353.0,1
826,1984-03-31,1984-03-31 06:00:00,16353.0,1
827,1984-03-31,1984-03-31 12:00:00,16353.0,1
828,1984-03-31,1984-03-31 18:00:00,16353.0,1
829,1984-04-01,1984-04-01 00:00:00,16353.0,1
830,1984-04-01,1984-04-01 06:00:00,16353.0,1
831,1984-04-01,1984-04-01 12:00:00,16353.0,1
832,1984-04-02,1984-04-02 18:00:00,16373.0,3
833,1984-04-03,1984-04-03 06:00:00,16373.0,3
834,1984-04-03,1984-04-03 12:00:00,16373.0,3
835,1984-04-03,1984-04-03 18:00:00,16373.0,3
836,1984-04-04,1984-04-04 00:00:00,16373.0,3
837,1984-04-04,1984-04-04 06:00:00,16373.0,3
838,1984-04-04,1984-04-04 12:00:00,16381.0,3
839,1984-04-05,1984-04-05 06:00:00,16390.0,3
840,1984-04-05,1984-04-05 12:00:00,16390.0,3
841,1984-04-05,1984-04-05 18:00:00,16390.0,3
842,1984-04-07,1984-04-07 06:00:00,16402.0,3
843,1984-04-10,1984-04-10 00:00:00,16422.0,2
844,1984-04-10,1984-04-10 12:00:00,16424.0,2
845,1984-04-10,1984-04-10 18:00:00,16424.0,2
846,1984-04-11,1984-04-11 00:00:00,16424.0,2
847,1984-04-12,1984-04-12 00:00:00,16431.0,2
848,1984-04-12,1984-04-12 06:00:00,16431.0,2
849,1984-04-12,1984-04-12 12:00:00,16431.0,2
850,1984-04-13,1984-04-13 00:00:00,16453.0,3
851,1984-04-18,1984-04-18 12:00:00,16497.0,3
852,1984-04-18,1984-04-18 18:00:00,16499.0,3
853,1984-04-19,1984-04-19 00:00:00,16499.0,3
854,1984-04-19,1984-04-19 06:00:00,16499.0,3
855,1984-04-19,1984-04-19 12:00:00,16508.0,3
856,1984-04-22,1984-04-22 18:00:00,16511.0,3
857,1984-04-25,1984-04-25 00:00:00,16548.0,3
858,1984-04-25,1984-04-25 06:00:00,16548.0,3
859,1984-04-25,1984-04-25 12:00:00,16548.0,3
860,1984-04-25,1984-04-25 12:00:00,16553.0,3
861,1984-04-25,1984-04-25 12:00:00,16554.0,3
862,1984-04-26,1984-04-26 12:00:00,16558.0,3
863,1984-05-02,1984-05-02 18:00:00,16617.0,3
864,1984-05-03,1984-05-03 00:00:00,16617.0,2
865,1984-05-03,1984-05-03 12:00:00,16621.0,2
866,1984-05-06,1984-05-06 12:00:00,16644.0,2
867,1984-05-09,1984-05-09 00:00:00,16659.0,2
868,1984-05-09,1984-05-09 18:00:00,16659.0,2
869,1984-05-10,1984-05-10 12:00:00,16669.0,1
870,1984-05-13,1984-05-13 18:00:00,16687.0,3
871,1984-05-14,1984-05-14 00:00:00,16687.0,3
872,1984-05-14,1984-05-14 06:00:00,16687.0,3
873,1984-05-17,1984-05-17 00:00:00,16714.0,3
874,1984-05-17,1984-05-17 06:00:00,16714.0,3
875,1984-05-20,1984-05-20 12:00:00,16754.0,3
876,1984-05-30,1984-05-30 06:00:00,16816.0,3
877,1984-12-07,1984-12-07 00:00:00,18520.0,2
878,1984-12-07,1984-12-07 06:00:00,18520.0,2
879,1984-12-07,1984-12-07 12:00:00,18520.0,2
880,1984-12-07,1984-12-07 18:00:00,18520.0,2
881,1984-12-08,1984-12-08 06:00:00,18542.0,2
882,1984-12-08,1984-12-08 12:00:00,18542.0,2
883,1984-12-08,1984-12-08 18:00:00,18542.0,2
884,1984-12-09,1984-12-09 06:00:00,18555.0,2
885,1984-12-09,1984-12-09 12:00:00,18555.0,2
886,1984-12-09,1984-12-09 18:00:00,18555.0,2
887,1984-12-10,1984-12-10 00:00:00,18555.0,2
888,1984-12-10,1984-12-10 06:00:00,18555.0,2
889,1984-12-10,1984-12-10 12:00:00,18555.0,2
890,1984-12-11,1984-12-11 06:00:00,18574.0,1
891,1984-12-13,1984-12-13 00:00:00,18588.0,3
892,1984-12-13,1984-12-13 06:00:00,18588.0,3
893,1984-12-13,1984-12-13 12:00:00,18588.0,3
894,1984-12-13,1984-12-13 18:00:00,18588.0,3
895,1984-12-14,1984-12-14 00:00:00,18588.0,3
896,1984-12-14,1984-12-14 06:00:00,18588.0,3
897,1984-12-14,1984-12-14 12:00:00,18606.0,3
898,1984-12-14,1984-12-14 18:00:00,18606.0,3
899,1984-12-15,1984-12-15 00:00:00,18606.0,1
900,1984-12-15,1984-12-15 06:00:00,18606.0,1
901,1984-12-27,1984-12-27 18:00:00,18707.0,3
902,1984-12-28,1984-12-28 06:00:00,18713.0,2
903,1984-12-28,1984-12-28 12:00:00,18713.0,2
904,1984-12-28,1984-12-28 18:00:00,18713.0,2
905,1984-12-29,1984-12-29 00:00:00,18713.0,1
906,1984-12-29,1984-12-29 06:00:00,18713.0,1
907,1984-12-29,1984-12-29 12:00:00,18713.0,1
908,1984-12-31,1984-12-31 18:00:00,18746.0,3
909,1985-01-01,1985-01-01 06:00:00,18747.0,3
910,1985-01-01,1985-01-01 18:00:00,18750.0,3
911,1985-01-02,1985-01-02 00:00:00,18750.0,3
912,1985-01-02,1985-01-02 06:00:00,18750.0,3
913,1985-01-02,1985-01-02 12:00:00,18750.0,3
914,1985-01-02,1985-01-02 18:00:00,18750.0,3
915,1985-01-02,1985-01-02 18:00:00,18741.0,3
916,1985-01-03,1985-01-03 00:00:00,18741.0,2
917,1985-01-03,1985-01-03 06:00:00,18741.0,2
918,1985-01-03,1985-01-03 12:00:00,18741.0,2
919,1985-01-12,1985-01-12 12:00:00,18833.0,3
920,1985-01-13,1985-01-13 12:00:00,18786.0,3
921,1985-01-17,1985-01-17 00:00:00,18868.0,1
922,1985-01-17,1985-01-17 12:00:00,18875.0,1
923,1985-01-19,1985-01-19 12:00:00,18875.0,3
924,1985-01-24,1985-01-24 12:00:00,18924.0,1
925,1985-02-02,1985-02-02 00:00:00,18980.0,2
926,1985-02-02,1985-02-02 12:00:00,18991.0,2
927,1985-02-02,1985-02-02 18:00:00,18991.0,2
928,1985-02-03,1985-02-03 00:00:00,18991.0,2
929,1985-02-03,1985-02-03 06:00:00,18991.0,2
930,1985-02-03,1985-02-03 12:00:00,18991.0,2
931,1985-02-06,1985-02-06 00:00:00,19019.0,3
932,1985-02-06,1985-02-06 06:00:00,19019.0,3
933,1985-02-14,1985-02-14 18:00:00,19093.0,3
934,1985-02-15,1985-02-15 00:00:00,19093.0,3
935,1985-02-15,1985-02-15 06:00:00,19093.0,3
936,1985-02-15,1985-02-15 12:00:00,19093.0,3
937,1985-02-15,1985-02-15 18:00:00,19093.0,3
938,1985-02-16,1985-02-16 00:00:00,19093.0,3
939,1985-02-16,1985-02-16 06:00:00,19093.0,3
940,1985-02-22,1985-02-22 18:00:00,19153.0,2
941,1985-02-27,1985-02-27 00:00:00,19170.0,2
942,1985-02-27,1985-02-27 06:00:00,19170.0,2
943,1985-02-27,1985-02-27 12:00:00,19170.0,2
944,1985-03-03,1985-03-03 12:00:00,19211.0,2
945,1985-03-03,1985-03-03 18:00:00,19211.0,2
946,1985-03-04,1985-03-04 00:00:00,19211.0,1
947,1985-03-04,1985-03-04 06:00:00,19211.0,1
948,1985-03-04,1985-03-04 12:00:00,19211.0,1
949,1985-03-04,1985-03-04 18:00:00,19211.0,1
950,1985-03-07,1985-03-07 00:00:00,19251.0,2
951,1985-03-07,1985-03-07 06:00:00,19251.0,2
952,1985-03-07,1985-03-07 06:00:00,19250.0,2
953,1985-03-07,1985-03-07 12:00:00,19251.0,2
954,1985-03-07,1985-03-07 12:00:00,19250.0,2
955,1985-03-07,1985-03-07 18:00:00,19251.0,2
956,1985-03-07,1985-03-07 18:00:00,19250.0,2
957,1985-03-08,1985-03-08 00:00:00,19250.0,1
958,1985-03-08,1985-03-08 06:00:00,19250.0,1
959,1985-03-08,1985-03-08 12:00:00,19250.0,1
960,1985-03-09,1985-03-09 18:00:00,19271.0,3
961,1985-03-19,1985-03-19 00:00:00,19328.0,3
962,1985-03-19,1985-03-19 06:00:00,19328.0,3
963,1985-03-19,1985-03-19 12:00:00,19328.0,3
